ecosystem,name,version,license,repository
"cargo","windows_aarch64_msvc","0.48.5","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_aarch64_msvc","0.52.6","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_i686_gnu","0.42.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_i686_gnu","0.48.5","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_i686_gnu","0.52.6","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_i686_gnullvm","0.52.6","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_i686_msvc","0.42.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_i686_msvc","0.48.5","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_i686_msvc","0.52.6","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_x86_64_gnu","0.42.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_x86_64_gnu","0.48.5","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_x86_64_gnu","0.52.6","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_x86_64_gnullvm","0.42.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_x86_64_gnullvm","0.48.5","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_x86_64_gnullvm","0.52.6","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_x86_64_msvc","0.42.2","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_x86_64_msvc","0.48.5","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","windows_x86_64_msvc","0.52.6","MIT OR Apache-2.0","https://github.com/microsoft/windows-rs"
"cargo","winnow","0.5.40","MIT","https://github.com/winnow-rs/winnow"
"cargo","winnow","0.7.15","MIT","https://github.com/winnow-rs/winnow"
"cargo","winnow","1.0.3","MIT","https://github.com/winnow-rs/winnow"
"cargo","winreg","0.55.0","MIT","https://github.com/gentoo90/winreg-rs"
"cargo","wit-bindgen","0.51.0","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wit-bindgen"
"cargo","wit-bindgen","0.57.1","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wit-bindgen"
"cargo","wit-bindgen-core","0.51.0","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wit-bindgen"
"cargo","wit-bindgen-rust","0.51.0","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wit-bindgen"
"cargo","wit-bindgen-rust-macro","0.51.0","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wit-bindgen"
"cargo","wit-component","0.244.0","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wasm-tools/tree/main/crates/wit-component"
"cargo","wit-parser","0.244.0","Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT","https://github.com/bytecodealliance/wasm-tools/tree/main/crates/wit-parser"
"cargo","writeable","0.6.3","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","wry","0.55.1","Apache-2.0 OR MIT","https://github.com/tauri-apps/wry"
"cargo","x11","2.21.0","MIT","https://github.com/AltF02/x11-rs.git"
"cargo","x11-dl","2.21.0","MIT","https://github.com/AltF02/x11-rs.git"
"cargo","x11rb","0.13.2","MIT OR Apache-2.0","https://github.com/psychon/x11rb"
"cargo","x11rb-protocol","0.13.2","MIT OR Apache-2.0","https://github.com/psychon/x11rb"
"cargo","yoke","0.8.2","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","yoke-derive","0.8.2","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","zbus","5.16.0","MIT","https://github.com/z-galaxy/zbus/"
"cargo","zbus_macros","5.16.0","MIT","https://github.com/z-galaxy/zbus/"
"cargo","zbus_names","4.3.2","MIT","https://github.com/z-galaxy/zbus/"
"cargo","zerocopy","0.8.50","BSD-2-Clause OR Apache-2.0 OR MIT","https://github.com/google/zerocopy"
"cargo","zerocopy-derive","0.8.50","BSD-2-Clause OR Apache-2.0 OR MIT","https://github.com/google/zerocopy"
"cargo","zerofrom","0.1.8","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","zerofrom-derive","0.1.7","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","zerotrie","0.2.4","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","zerovec","0.11.6","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","zerovec-derive","0.11.3","Unicode-3.0","https://github.com/unicode-org/icu4x"
"cargo","zmij","1.0.21","MIT","https://github.com/dtolnay/zmij"
"cargo","zune-core","0.5.1","MIT OR Apache-2.0 OR Zlib","https://github.com/etemesi254/zune-image"
"cargo","zune-jpeg","0.5.15","MIT OR Apache-2.0 OR Zlib","https://github.com/etemesi254/zune-image/tree/dev/crates/zune-jpeg"
"cargo","zvariant","5.12.0","MIT","https://github.com/z-galaxy/zbus/"
"cargo","zvariant_derive","5.12.0","MIT","https://github.com/z-galaxy/zbus/"
"cargo","zvariant_utils","3.4.0","MIT","https://github.com/z-galaxy/zbus/"
